insertId,jsonPayload.instruction,jsonPayload.job,jsonPayload.logger,jsonPayload.message,jsonPayload.portability_worker_id,jsonPayload.step,jsonPayload.thread,jsonPayload.work,jsonPayload.worker,"labels.""compute.googleapis.com/resource_id""","labels.""compute.googleapis.com/resource_name""","labels.""compute.googleapis.com/resource_type""","labels.""dataflow.googleapis.com/job_id""","labels.""dataflow.googleapis.com/job_name""","labels.""dataflow.googleapis.com/region""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.job_id,resource.labels.job_name,resource.labels.project_id,resource.labels.region,resource.labels.step_id,resource.type,severity,timestamp
8896859151494313223:277612:0:610474182,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5362057885,sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.234991073Z
8896859151494313223:277612:0:610473657,process_bundle-3962049-4021747,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5681500888",sdk-0-0,Standardize Message,Thread-18,3962049,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.229216098Z
8896859151494313223:277612:0:610473132,process_bundle-3962049-4021747,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5681500888",sdk-0-0,Standardize Message,Thread-18,3962049,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.228966712Z
8896859151494313223:277612:0:610472607,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4944978104,sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.226752758Z
8896859151494313223:277612:0:610472082,process_bundle-3962048-4021746,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5395090087",sdk-0-0,Standardize Message,Thread-31,3962048,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.221147298Z
8896859151494313223:277612:0:610471557,process_bundle-3962048-4021746,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5395090087",sdk-0-0,Standardize Message,Thread-31,3962048,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.220290422Z
8896859151494313223:277612:0:610471032,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5133945000,sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.207302808Z
8896859151494313223:277612:0:610470507,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5412727421,sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.191777467Z
8896859151494313223:277612:0:610469982,process_bundle-3962025-4021723,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/tools/path_history_compression.py:37,Work zone is too short,sdk-0-0,Standardize Message,Thread-1560245,3962025,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,ERROR,2022-09-30T15:46:21.179820299Z
8896859151494313223:277612:0:610469503,process_bundle-3962047-4021745,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5282922062",sdk-0-0,Standardize Message,Thread-24,3962047,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.173877Z
8896859151494313223:277612:0:610468978,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5692434532",sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.153633356Z
8896859151494313223:277612:0:610468453,process_bundle-3962046-4021744,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5692434532",sdk-0-0,Standardize Message,Thread-32,3962046,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.153422117Z
8896859151494313223:277612:0:610467928,process_bundle-3962047-4021745,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5282922062",sdk-0-0,Standardize Message,Thread-24,3962047,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.151771545Z
8896859151494313223:277612:0:610467403,process_bundle-3962045-4021743,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5014764829,sdk-0-0,Standardize Message,Thread-29,3962045,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.092544317Z
8896859151494313223:277612:0:610466879,process_bundle-3962043-4021741,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5005933732,sdk-0-0,Standardize Message,Thread-21,3962043,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.089136838Z
8896859151494313223:277612:0:610466355,process_bundle-3962027-4021725,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5594022714",sdk-0-0,Standardize Message,Thread-23,3962027,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.065423965Z
8896859151494313223:277612:0:610465831,process_bundle-3962027-4021725,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5594022714",sdk-0-0,Standardize Message,Thread-23,3962027,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:21.065211057Z
8896859151494313223:277612:0:610465307,process_bundle-3962043-4021741,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5268019764,sdk-0-0,Standardize Message,Thread-21,3962043,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.063323974Z
8896859151494313223:277612:0:610464783,process_bundle-3962027-4021725,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5746048224,sdk-0-0,Standardize Message,Thread-23,3962027,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.040139198Z
8896859151494313223:277612:0:610464259,process_bundle-3962027-4021725,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/tools/path_history_compression.py:37,Work zone is too short,sdk-0-0,Standardize Message,Thread-23,3962027,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,ERROR,2022-09-30T15:46:21.025594472Z
8896859151494313223:277612:0:610463786,process_bundle-3962003-4021701,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event3473959836,sdk-0-0,Standardize Message,Thread-19,3962003,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.017169237Z
8896859151494313223:277612:0:610463262,process_bundle-3962044-4021742,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4947996387,sdk-0-0,Standardize Message,Thread-31,3962044,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:21.007022857Z
8896859151494313223:277612:0:610462739,process_bundle-3962044-4021742,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4939634709,sdk-0-0,Standardize Message,Thread-31,3962044,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.732495033Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:20.997722148Z
